날짜,출처,제목,본문 요약 ,URL
2019.12.23.,제주MBC,"도의회 제2공항 특위, 전문가 위원회 구성",제주도의회 제2공항 갈등 해소 특별위원회는 오늘 회의를 열어 민간 전문가위원회 구성안을 의결했습니다. 특위는 김학린 단국대 분쟁해결센터 교수와 은재호 한국행정연구원 부원장 등 6명을 전문가 위원으로 위촉할...,https://jejumbc.com/article/pMSlLg7CJ874JE
2019.12.23.,제주MBC,폭력피해 이주여성 상담소 문 열어,"◀ＩＮＴ▶ 김산옥 소장 제주 폭력피해 이주여성상담소 ""이주여성 모국어 상담, 폭력 예방교육, 폭력 예방 홍보활동, 필요한 경우는 사례 관리까지 하게 되고요."" 다문화 가정의 경우 소통의 문제가 갈등과 폭력으로...",https://jejumbc.com/article/8EEK0MDTAHRie
2019.12.23.,제주MBC,"""원희룡 지사-선흘2리 이장 비밀리에 만나""",이들은 정현철 이장이 원 지사와 만난 뒤 돌연 반대대책위원장을 사임하고 사업 찬성으로 돌아서 마을의 갈등을 야기시켰다며 당시 대화 내용을 공개하라고 요구했습니다. 이에 대해 제주도는 원지사가 지난 5월 정 이장과...,https://jejumbc.com/article/-Qval62spa5
2019.12.23.,제민일보,제민일보 선정 2019년 제주 10대 뉴스,이에 원희룡 제주도지사가 공론조사와 특위 예산 반영 등을 거부하면서 도와 도의회간 갈등도 심해졌다. 제주 제2공항은 내년에도 최대 현안이 될 것으로 보이며 특히 내년 총선에서도 판단의 중요한 가늠자가 될지...,http://www.jemin.com/news/articleView.html?idxno=633901
2019.12.23.,경인일보,10년 공공임대 사실상 종료… 입주민 갈등 여전,고수하면서 갈등의 골이 좀처럼 좁혀지지 않고 있어서다.23일 국토교통부에 따르면 국토부는 제주첨단과학기술단지 A23 블록에 10년 임대 391가구를 끝으로 10년 공공임대를 공급하지 않고 앞서 밝힌 방침 대로 30년 이상...,http://www.kyeongin.com/main/view.php?key=20191223010006684
2019.12.23.,JIBS,"지역현안사업비 논란, ""협의 내용 알리려 한 것""",내년 예산 중 2공항 갈등 해소 특위 사업비만 부동의 한 것은 제주도학술용역심사위원회가 갈등해소 용역에 재검토 의견을 냈기 때문이라고 설명했습니다. -원희룡/제주자치도지사 용역심의위에서 부결됐음에도...,http://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2019122323055858631?feed=na
2019.12.24.,한국스포츠통신,`눈물` 포방터 돈까스집을 둘러싸고 인근 주민들과의 예상치 못한...,"포방터 돈까스집을 둘러싸고 인근 주민들과의 예상치 못한 갈등이 이어지고, 설상가상 손님들을 위한 대기실까지 운영할 수 없게 되면서 사장님은 먼저 연락을 취해 준 제주도로의 이전을 전격 결정했다. 가게 안으로...",http://www.apsk.co.kr/news/articleView.html?idxno=31541
2019.12.24.,노컷뉴스,제주 제2공항 '시계제로' 도민은 혼란스럽다,◇류도성> 제주도의회 갈등해소특위 활동에도 변수가 되겠네요? ◆이인> 국토부와 제주도의회 제2공항 갈등해소특별위원회가 지난 20일 면담했는데요. 이 자리에서 도의회는 특위 활동이 마무리될 때 까지 기본계획...,https://www.nocutnews.co.kr/news/5263122
2019.12.24.,아시아타임즈,"[2019 결산] 항공, 31년 만에 주인 바뀌는 '아시아나'...매각이슈에 묻힌 한 해","미·중무역 갈등을 비롯한 한일관계 악화로 인한 일본여행 거부운동 장기화, 과열경쟁 등 각종 대내외적인... 대신 제주항공을 가지고 있는 애경그룹과, HDC현대산업개발-미래에셋대우 컨소시엄(현산), 행동주의...",https://asiatime.co.kr/news/newsview.php?ncode=1065587607394826
2019.12.24.,뉴스타운,"""눈물"" 포방터 돈까스집을 둘러싸고 인근 주민들과의 예상치","포방터 돈까스집을 둘러싸고 인근 주민들과의 예상치 못한 갈등이 이어지고, 설상가상 손님들을 위한 대기실까지 운영할 수 없게 되면서 사장님은 먼저 연락을 취해 준 제주도로의 이전을 전격 결정했다. 1등 손님은...",http://www.newstown.co.kr/news/articleView.html?idxno=440097
2019.12.24.,뉴스1,"2030세대에게 물어보니…10명 중 4명 ""4년 중임제 개헌 선호""","최근 정세균 국무총리 후보자가 ""사회갈등이 극에 달한 상황에서는 지속가능한 대한민국이 불가능하다... 8%를 제외하면 경기·인천과 대전·세종·충청, 광주·전라, 대구·경북, 강원·제주에서 40~42%가 4년중임제를...",http://news1.kr/articles/?3800248
2019.12.24.,뉴스1,"[신년인터뷰]원희룡 제주지사 ""중앙정치 민생외면 제주에 타격""","- 제주가 ‘갈등의 섬’으로 전락하고 있다는 지적이 나온다. 제주 곳곳에서 갈등이 빈번하게 발생하면서 마을공동체, 제주 지역사회가 무너지고 제주 성장동력을 잃고 있다. 해법은 있는가. ▶공공갈등에 대한 관리를...",http://news1.kr/articles/?3800224
2019.12.24.,연합뉴스,[전국 주요 신문 톱뉴스](24일 조간),"공천 갈등 경남 총선 판도 흔들까 ▲ 경남신문 = 도내 62개 도로, 새해 1조4000억 푼다 ▲ 경남일보... 여전 ▲ 제주매일 = 제주, 지난해 '마이너스' 성장…전국 최저치 기록 ▲ 제주신문 = 가연성폐기물 매립 제로화…소각...",http://yna.kr/AKR20191224019800505?did=1195m
2019.12.24.,제주MBC,"""원희룡 지사-선흘2리 이장 비밀리에 만나""",이들은 정현철 이장이 원 지사와 만난 뒤 돌연 반대대책위원장을 사임하고 사업 찬성으로 돌아서 마을의 갈등을 야기시켰다며 당시 대화 내용을 공개하라고 요구했습니다. 이에 대해 제주도는 원지사가 지난 5월 정 이장과...,https://jejumbc.com/article/CvB523gQjK48Vbo
2019.12.24.,제주MBC,폭력피해 이주여성 상담소 문 열어,"◀ＩＮＴ▶ 김산옥 소장 제주 폭력피해 이주여성상담소 ""이주여성 모국어 상담, 폭력 예방교육, 폭력 예방 홍보활동, 필요한 경우는 사례 관리까지 하게 되고요."" 다문화 가정의 경우 소통의 문제가 갈등과 폭력으로...",https://jejumbc.com/article/060vrlSvli1k6E
2019.12.24.,더나은미래,"[공변이 사는 法] ""폐쇄적 심사가 '가짜 난민' 만들어...난민, 소수자 문제로 바라봐야""","김 변호사는 지난해 제주에 들어온 예멘인 난민이 사회적으로 크게 주목받은 일을 하나의 계기로 삼는다.... 부딪치면서 갈등이 일어나고 있지만, 이 모두가 우리 사회가 난민을 받아들이기 위한 과정이라고 생각한다”고...",http://futurechosun.com/?p=45858
2019.12.24.,KNN,"경제초점-르노삼성차, 지난 20일부터 파업 돌입 등","이번 제주항공의 인수행보로 국내 항공업계가 거의 3분 지계 형태가 되었기 때문인데요, 하지만 앞으로 2년안에 언제든 항공업계 재편의 회오리는 또 다시 불 수 있을꺼란 전망도 여전합니다. 실제 올해 한일경제갈등의...",http://news.knn.co.kr/news/todaynews_read.asp?etime=2019122300022&userid=kgh&newsgubun=money
2019.12.24.,중부일보,2019년 12월 24일(화) 전국 주요 신문 톱뉴스,"공천 갈등 경남 총선 판도 흔들까 ▲ 경남신문 = 도내 62개 도로, 새해 1조4000억 푼다 ▲ 경남일보... 여전 ▲ 제주매일 = 제주, 지난해 '마이너스' 성장…전국 최저치 기록 ▲ 제주신문 = 가연성폐기물 매립 제로화…소각...",http://www.joongboo.com/news/articleView.html?idxno=363387266
2019.12.24.,헤럴드경제,막바지 접어든 오리온-제주도 ‘물 전쟁’…연내 합의 가능성,양측 갈등은 제주용암수 국내 판매를 두고 입장이 갈리면서 촉발됐다. 제주도는 지난 4일 기자회견을 열고 “제주도는 오리온에 염지하수를 국내 판매용으로는 공급할 수 없다는 입장을 일관적으로 밝혀왔다”며 “더이상...,http://news.heraldcorp.com/view.php?ud=20191224000087
2019.12.24.,한경비즈니스,염불보다 잿밥…‘총선 욕심’ 짐 싸는 공기업 수장들,더 큰 문제는 고속도로 톨게이트 요금 수납원들과의 갈등 사태가 장기화하고 있다는 점이다. 도로공사는... 최근 제주항공을 보유한 애경그룹이 이스타항공 인수를 추진한다는 소식이 전해지면서 이 이사장이 화제의...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000052228
2019.12.24.,BBS,2019년 제주불교를 핫 하게 달군 '제주불교 5대뉴스',[이병철] 1998년 제주 원명선원에서 벌어진 대규모 훼불 사건의 개신교측 대표자들이 21년 만에 사찰을 찾아 공식 사과한 것입니다. 종교간 화합과 갈등 치유가 절실한 우리 사회에서 좋은 본보기가 될 것으로 기대됩니다....,http://news.bbsi.co.kr/news/articleView.html?idxno=965758
2019.12.24.,경북신문,"경주시, `2021 동아시아문화도시 개최도시` 선정","오랜 갈등과 반목을 해소해 나가자는 데 뜻을 같이하고자 설립됐다. 3국에서 문화적 전통을 대표하는 도시... 2016년에는 제주도·중국 닝보·일본 나라, 2017년에는 대구·중국 창사·일본 교토, 2018년에는 부산·중국...",http://www.kbsm.net/default/index_view_page.php?idx=264597&part_idx=327
2019.12.24.,헤럴드경제,오리온-제주도 ‘물 전쟁’ 이르면 연내합의 가능성,양측 갈등은 제주용암수 국내 판매를 두고 입장이 갈리면서 촉발됐다. 제주도는 지난 4일 기자회견을 열고 “제주도는 오리온에 염지하수를 국내 판매용으로는 공급할 수 없다는 입장을 일관적으로 밝혀왔다”며 “더이상...,http://news.heraldcorp.com/view.php?ud=20191224000449
2019.12.24.,뉴스1,"韓 ""한일중"" 中 ""중한일"" 日 ""일중한""…3국 정상회의 명칭 속 숨은 의미","2012년 중국 베이징에서 제5차 3국 정상회의가 개최된 이후 중일 간 갈등으로 협력이 정체됐으나, 우리측... Δ2008년 일본 후쿠오카(1차) Δ2009년 중국 베이징(2차) Δ2010년 제주(3차) Δ2011년 일본 도쿄(4차) Δ2012년 중국...",http://news1.kr/articles/?3800739
2019.12.24.,스포츠서울,"경주시, 2021 동아시아문화도시 선정","오랜 갈등과 반목을 해소해 나가자는 데 뜻을 같이하고 3국에서 문화적 전통을 대표하는 도시 한 곳을... 한국 제주도, 중국 닝보, 일본 나라, ▲ 2017년에는 한국 대구, 중국 창사, 일본 교토, ▲ 2018년에는 한국 부산, 중국...",http://www.sportsseoul.com/news/read/864891
2019.12.24.,위키트리,"명절선물전, 27일부터 코엑스서 3천여 선물 선봬","맞이하며, 제주도에서도 ‘바다 건너’ 코엑스를 찾는다.이외에도 농공상융합인증업체, 유기가공인증업체... 여기에 ‘김영란법’으로 매번 가격과 제품에 갈등을 겪었던 소비자들을 위한 ‘영란선물 특별관’도...",http://www.wikitree.co.kr/main/news_view.php?id=491806
2019.12.24.,노컷뉴스,[인터뷰] 루시드폴이 반려견 위한 계좌를 개설한 이유,"요즘 굉장히 갈등이 많고, 다른 존재에 대한 혐오를 쉽게 하는데, 어떻게 보면 반려 동물 역시 사회적 약자... 2년 전에는 9평 남짓의 작은 작업 공간을 직접 만들고 작사, 작곡, 편곡은 물론 녹음과 믹싱까지 도맡아 제주에...",https://www.nocutnews.co.kr/news/5263484
2019.12.24.,뉴스인사이드,[한눈에 보는 전국 이슈] 12월 24일 전국 주요신문 1면 뉴스 요약,"가동 ▲ 제주신보 GRDP 10년 만에 마이너스로 한한령 해제 계기되나 '주목' 한라산 정상 예약해야 등반... 명문고 갈등 재연되나 충북체육 새 역사를 쓴 한 해 ▲ 재민일보 소문낸 잔치, 먹을 건 부족 ""한반도 긴장 고조, 韓...",http://www.newsinside.kr/news/articleView.html?idxno=1054571
2019.12.24.,제주의소리,"상임위 통과한 '제주시설공단 조례'…김태석 의장, 직권 '상정보류'","어려운 제주 상황에서 도민혈세 낭비와 재정압박의 큰 요인이 될 수 있다""며 ""특히 이해당사자간의 합리적인 협의가 없는 상태에서 공단을 설립하는 것은 공직사회마저 새로운 갈등으로 몰아넣을 수 있어 이에 대한 심도...",http://www.jejusori.net/news/articleView.html?idxno=310070
2019.12.24.,인사이트코리아,"제주도 vs 오리온 '용암수 갈등', 봉합 국면 접어드나","제주도-오리온 생수 갈등, 왜? 제주용암수는 허인철 오리온그룹 경영총괄 부회장이 기획단계부터 디자인까지 직접 주도했으며 생수공장 설비에만 1200억원을 투자하는 등 오리온의 차기 주력 사업으로 꼽혀왔다. 지난달...",http://www.insightkorea.co.kr//news/articleView.html?idxno=73251
2019.12.24.,한라일보,김태석 의장 독단적 제주도의회 운영 '논란',"새로운 갈등으로 몰아넣을 수 있기 때문에 이에 대한 심도 높은 논의가 선행되야 한다""며 제주도 명확한 재정계획과 협의를 요구했다. 앞서 김 의장은 지난 7월과 9월에도 직권으로 시설공단 조례를 직권으로...",http://www.ihalla.com/read.php3?aid=1577168075669623073
2019.12.24.,프라임경제,"""명절선물 고민 끝""…명절선물전 3000여 제품 선봬",선보이며 제주의 청정 자연을 담은 제품과 경남도에서 엄선한 최고의 품질 브랜드 쌀이 명절선물을 고민하는 이들에게 신선함을 전할 것으로 기대된다. 여기에 김영란법으로 매번 가격과 제품에 갈등을 겪었던...,http://www.newsprime.co.kr/news/article.html?no=488160
2019.12.24.,뉴시스,김태석 제주도의회 의장 “올해 제주에서 정치는 실종됐다”,김 의장은 “제주는 관광산업 부진에 따른 경제 위기와 사회현안에 대한 찬반 갈등으로 힘든 시간을 보냈다”면서 “수많은 갈등과 반목 속에서도 지속적인 협의와 토론을 통해 제주의 꿈을 현실화하는 노력이 필요했지만...,http://www.newsis.com/view/?id=NISX20191224_0000870160&cID=10813&pID=10800
2019.12.24.,연합뉴스,제주 최대 공기업 시설공단 설립조례안 본회의 상정보류,"김 의장은 ""재정이 어려운 현 제주 상황에서 (시설공단 설립은) 도민 혈세 낭비와 재정압박의 큰 요인이 될 수 있으며 이해 당사자간 합리적인 협의가 없는 현 상태에서 제주 공직사회마저 새로운 갈등으로 몰아넣을 수...",http://yna.kr/AKR20191224116500056?did=1195m
2019.12.24.,대한급식신문,벌써부터 설렌다 '설맞이 명절선물전',이외에도 제주의 청정한 자연을 담은 제품과 경남도에서 엄선한 최고의 품질 브랜드 쌀이 명절선물을 고민하는 이들에게 신선함을 전할 것으로 기대된다. 여기에 '김영란법'으로 매번 가격과 제품에 갈등을 겪었던...,http://www.fsnews.co.kr/news/articleView.html?idxno=36021
2019.12.24.,헤드라인제주,"박호형 의원 ""제주 관광 관련 기관.조직 통폐합 '관광청' 제안""","박 의원은 ""대규모 관광개발사업에 따른 개발갈등은 어제오늘의 얘기가 아니며, 도청앞 천막과 현수막은 나날이 늘었다""면서 ""제주도정은 갈등의 조정과 중재, 소통의 역할보다는 오히려 갈등을 유발하고 있는 것은...",http://www.headlinejeju.co.kr/news/articleView.html?idxno=404846
2019.12.24.,미디어제주,"김태석 의장, 시설공단 조례안 본회의 상정 보류 ""왜?""","이에 그는 ""재정이 어려운 현 제주 상황에서 도민 혈세 낭비와 재정압박의 큰 요인이 될 수 있다""면서 ""또 이해 당사자간의 합리적인 협의가 없는 현 상태에서 시설공단 설립이 제주 공직사회마저 새로운 갈등으로...",http://www.mediajeju.com/news/articleView.html?idxno=320409
2019.12.24.,제주의소리,"道 ""동물테마파크 지사-이장 비밀회동 사실무근"" 진실공방",제주동물테마파크 갈등을 빚고 있는 선흘2리장과 원희룡 제주지사 간 '비밀회동' 의혹이 진실공방으로 번졌다. 동물테마파크 사업에 반대하는 주민들이 제기한 이 같은 의혹에 제주도정은 '사실무근'이라고 일축하고...,http://www.jejusori.net/news/articleView.html?idxno=310082
2019.12.24.,노컷뉴스,"원희룡 ""한국당, 탄핵입장 명확히하고 인적쇄신하라""","제주 제2공항 갈등과 관련해선 원 지사는 ""고향을 떠나야 한다는 이유로 제2공항을 반대하는 분들도 있고 환경문제때문에 반대하는 분들도 있다""며 ""도민들이 알아야 할 정보는 상세하게 제공해 합리적인 판단을 할 수...",https://www.nocutnews.co.kr/news/5263616
2019.12.24.,제주일보,김태석 의장 제주 시설공단 조례 '상정 보류'…설립 계획 다시 '기로',"김 의장은 ""이 조례는 소관 상임위원회 의견에도 나와 있듯이 재정이 어려운 현 제주 상황에서 도민혈세 낭비와 재정압박의 큰 요인이 될 수 있으며 공직사회마저 새로운 갈등으로 몰아넣을 수 있다""라며 ""제주도정은...",http://www.jejuilbo.net/news/articleView.html?idxno=136429
2019.12.24.,비즈니스포스트,"[오늘Who] 이동걸 산업은행의 기업 매각 숨가빴다, 타이밍은 아쉬움",최근 이스타항공도 제주항공에 넘어가며 항공업계에서 본격적 구조조정이 예고된 만큼 새 주인에게도 여러... 대우조선해양도 산업은행과 현대중공업그룹이 본계약을 맺고 얼마 지나지 않아 한국과 일본의 무역갈등이...,http://www.businesspost.co.kr/BP?command=article_view&num=156694
2019.12.24.,파이낸셜뉴스,제주도 시설공단 설립 조례안 또 제동…연내 처리 무산,"김 의장은 특히 “공무원과 공무직 전직 문제를 비롯해 이해 당사자 간 합리적인 협의가 없는 상태에서 제주 공직사회마저 새로운 갈등으로 몰아넣을 수 있다""고 지적했다. 도가 지난 6월 제출한 이 안건은 김 의장이...",http://www.fnnews.com/news/201912241711421441
2019.12.24.,제민일보,시설공단 내년 7월 출범 물 건너가,"이어 ""이해 당사자간의 합리적인 협의가 없는 현 상태에서 시설공단 설립이 제주 공직사회마저 새로운 갈등으로 몰아넣을 수 있기에 이에 대한 심도 높은 논의가 선행돼야 한다""고 주문했다. 하지만 이를 두고 김 의장의...",http://www.jemin.com/news/articleView.html?idxno=634041
2019.12.24.,제민일보,제379회 도의회 임시회 폐회 2019년도 의사일정 마무리,"김태석 의장은 폐회사를 통해 ""2019년 올 한해는 경제적 어려움과 국민간의 이념갈등이 최고조의 기간이 아니었나 생각한다""며 ""우리 제주역시 국가상황과 유사하게 관광부진에 따른 경제의 어려움과 사회현안에 대한...",http://www.jemin.com/news/articleView.html?idxno=634039
2019.12.24.,MTN,"선전포고한 조현아, KCGI와 정말 손 잡을까?","부지나 제주 파라다이스 호텔, 나머지 호텔들도 대부분 정리하는 게 맞다고 생각해요. (출처: KCGI 공식... 조 회장이 조 전 부사장의 경영 복귀 요구를 받아들여 갈등이 일단락될지 또는 남매의 난이 현실화해 내년 3월...",http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2019122417085174816
2019.12.24.,제주신보,기해년(己亥年)을 보내며,▲제주도 힘든 시기를 보냈다. 크고 작은 사건ㆍ사건이 잇따르면서 도민들에게 놀라움과 안타까움을 안긴... 도민사회는 제2공항 건설에 따른 갈등으로 1년 내내 바람 잘 날이 없었다. 60년 만에 태풍 7개가 내습해 큰...,http://www.jejunews.com/news/articleView.html?idxno=2153354
2019.12.24.,제주신보,제주 시설공단 내년 7월 출범 불가능,"이어 ""이해 당사자 간 합리적인 협의가 없는 현 상태에서 시설공단 설립이 제주 공직사회마저 새로운 갈등으로 몰아넣을 수 있어 심도 높은 논의가 선행돼야 한다""고 덧붙였다. 그러나 의장 직권으로 상임위 통과 안건을...",http://www.jejunews.com/news/articleView.html?idxno=2153338
2019.12.24.,제민일보,"전통과 정통, 한 나라의 문화를 바꾸는 힘으로",유네스코 인류무형문화유산 등재 과정은 제주해녀문화와 비슷했다. 인근 말레이시아와 바틱 소유권 갈등을 빚었고 결국 인도네시아가 정통성을 인정받았다. 그 과정이 인도네시아 국민의 인식 전환의 계기가 됐다. 이른바...,http://www.jemin.com/news/articleView.html?idxno=634060
2019.12.24.,제주신보,'재밋섬' 건물 매입 타당성검토위서도 '삐걱',제주문화예술재단의 '재밋섬' 건물 매입(한짓골 아트플랫폼 조성 사업)과 관련해 구성된 제주아트플랫폼 타당성 검토위원회(이하 위원회)가 첫 시작부터 갈등을 빚고 있다. 24일 제주특별자치도와 제주문화예술재단에...,http://www.jejunews.com/news/articleView.html?idxno=2153386
2019.12.24.,시사위크,[2019 항공업계] 대내외 악재에 '난기류'… 업계 지각변동도,"2019년은 연초부터 대한항공과 국민연금이 갈등을 빚으며 시끄러운 한 해를 시작했다. 국토교통부(이하... '보이콧 재팬'에 대부분의 항공사는 노선을 제주 또는 동남아시아, 중국 등으로 돌렸다. 하지만 진에어는...",http://www.sisaweek.com/news/articleView.html?idxno=129350
2019.12.24.,제주MBC,"원희룡 지사, 주민투표 반대..총선 개입 안해","◀ＥＮＤ▶ ◀ＶＣＲ▶ 찬반이 첨예하게 맞서고 있는 제주 제2공항. 갈등 해소 방안으로 주민투표를 실시해야 한다는 요구에 대해 원희룡 지사는 도지사 권한 밖의 일이며 제2공항 자체를 무효화할 것인지, 다른 입지를...",https://jejumbc.com/article/RwWGgvS41VeK
2019.12.24.,JIBS,"元 ""보수 야권 통합 참여 열려있다""","제주자치도지사 ""카지노에 대한 영향평가라는 하나의 절차적인 견제 장치를 도입했기 때문에 저희들이 그런것에 엄격하게 심의해서 거기에 합당한 내용을 가지고 결론을 내리겠습니다."" -영상취재 오일령 2공항 갈등...",http://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2019122421381137355?feed=na
2019.12.24.,기호일보,골목상권과 더불어 살기,"새벽부터 줄을 서면서 소음문제, 주차문제, 주변상점과 갈등(?) 등 적지 않은 문제가 발생하면서 포방터를 떠나 제주도에서 새롭게 장사를 시작한다. 돈가스 집이 장사가 잘되면서 그 주변 사람들과의 적지 않은 민원과...",http://www.kihoilbo.co.kr/news/articleView.html?idxno=843285
2019.12.25.,국제신문,동북아 바다…인문학으로 항해하다 <47> 에필로그-‘항해’를 마치며,‘재일제주인의 고향 사랑과 감귤’ ‘바다를 건넌 임진강’ ‘이름이 들려주는 재일코리안 역사이야기’... 이 시리즈에서는 근현대 동북아해역 교류를 기본으로 하면서도 그 속에서 생긴 갈등(‘위기는 바다를 모를 때...,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20191225.22017011768
2019.12.25.,아시아경제,구조개편·희망퇴직…'시련의 겨울' 겪는 항공업계,양대 항공사가 감원에 나선 것은 올해 한일 갈등에 따른 일본여행 불매운동 등의 여파로 실적이 급락한데다... LCC 업계에서도 1위 제주항공이 5위권인 이스타항공을 인수키로 하고 오는 26일부터 실사작업을 개시한다....,https://view.asiae.co.kr/article/2019122415143099928
2019.12.25.,오늘경제,"[오늘경제] [단독] 제주항공, 시스템 장애로 '관광객 중국에서 발 동동'",콜센터 직원 직접 고용문제로 노사 갈등을 빚고 있는 제주항공 홈페이지. 사진=온라인 홈페이지 캡쳐 제주항공은 최근 이스타 항공을 인수하기로 결정한 반면 내부적으로 서비스일반노조 제주항공 예약센터지회와...,http://www.startuptoday.co.kr/news/articleView.html?idxno=37593
2019.12.25.,제주MBC,"원희룡 지사, 주민투표 반대..총선 개입 안해","◀ＥＮＤ▶ ◀ＶＣＲ▶ 찬반이 첨예하게 맞서고 있는 제주 제2공항. 갈등 해소 방안으로 주민투표를 실시해야 한다는 요구에 대해 원희룡 지사는 도지사 권한 밖의 일이며 제2공항 자체를 무효화할 것인지, 다른 입지를...",https://jejumbc.com/article/plIXoZlzYg4IGq
2019.12.25.,주간조선,[민학수의 all that golf] 프레지던츠컵서 주목받은 어니 엘스,민학수 조선일보 스포츠전문기자 haksoo@chosun.com 9년 전 제주에서 열린 유러피언투어 발렌타인챔피언십에서... 그래서 미국과 세계연합팀 양측이 어떤 갈등 과정을 겪더라도 더 박진감 있는 대회 형태를 만들어내야...,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002588100015&ctcd=C04
2019.12.25.,아시아투데이,"경주시, 제4회 한·중·일 문화장관회의에서 2021 동아시아 문화도시 선정","당시 세 나라 문화장관은 3국 간 문화교류와 협력을 통해 오랜 갈등과 반목을 해소해 나가자는 데 뜻을... 이후 2015년 청주·칭다오·니가타, 2016년 제주도·닝보·나라, 2017년 대구·창사·교토, 2018년 부산·하얼빈...",http://www.asiatoday.co.kr/view.php?key=20191225010015117
2019.12.25.,천지일보,[2019년 10대 키워드⑦흉악범죄] 잔혹 살해에 '시신훼손·유기' 거리낌 없는 충격적 행동들,"사회는 갈등과 분열, 충격적인 사건들로 잠시도 평온할 틈이 없었다. 본지는 연말을 맞아 '유치원 개학연기... 그는 제주에서 경기도까지 이동하며 살해한 전 남편의 시신을 훼손·유기했다. 전 남편의 시신은 지금까지도...",http://www.newscj.com/news/articleView.html?idxno=694219
2019.12.25.,매일일보,[2020 경제전망-항공] 내년에도 업황 부진은 지속…M&A등 구조조정 '본격화',"(왼쪽 위부터 시계방향으로) 제주항공, 진에어, 티웨이항공, 에어부산, 이스타항공, 에어서울 항공기. 사진=각사 제공 4분기에 이어 내년 전망도 어둡다. 일본과의 갈등이 해소도지 않은 탓에 일본 노선 수요 감소가...",http://www.m-i.kr/news/articleView.html?idxno=667300
2019.12.25.,폴리뉴스,"'이동욱은 토크가 하고 싶어서' 이동욱 나이 서른 아홉, 공유는 마흔 한살!","제주에서 촬영한 현장 토크가 이어졌다. 이동욱은 ""형은 쉴 때 뭐해?""라고 물었다. 공유는 ""낚시를... 획일적인 교육환경에서 고민하고 갈등하는 청소년의 이야기를 다루는 이 극에서 이동욱은 주인공인 방황하는...",http://www.polinews.co.kr/news/article.html?no=445321
2019.12.25.,제주신보,제주신보 선정 2019년 10대 뉴스,"제주특별자치도가 국책 사업이라는 이유로 제2공항 관련 공론조사에 반대하고 있지만 제주도의회가 갈등 해소를 위한 특별위원회를 구성, 도민의견 수렴 절차에 착수해 새 국면을 맞이할지 여부도 관심사다. 2.4·3...",http://www.jejunews.com/news/articleView.html?idxno=2153412
2019.12.25.,머니투데이,조원태 한진 회장의 '골칫덩이' 된 호텔사업,"현재 운영하는 호텔은 그랜드하얏트 인천, 제주칼호텔, 서귀포칼호텔이다. 2014년 확장한 그랜드하얏트... 보였다""면서 ""조 전 부사장이 경영 복귀를 해도 호텔 사업을 둘러싼 그룹 안팎의 갈등은 지속될 것""이라고 말했다.",http://news.mt.co.kr/mtview.php?no=2019122513484667205
2019.12.25.,제민일보,내년 인사서 고시출신 고위직공무원 어쩌나,"제주도, 교육복귀 3명 포함 2ㆍ3급 5명 실ㆍ국장 배치 10년 이상 자리 차지 공직내부서 '승진 장애물' 제기... 반발과 갈등 악화를 초래하는 한편 도정 불신도 심화시키고 있다. 인사부서 관계자는 ""고시 출신을 포함한 모든...",http://www.jemin.com/news/articleView.html?idxno=634181
2019.12.25.,헤드라인제주,제주 시설공단 설립 '불발'...내년 상반기 출범 불투명,"설립이 제주 공직사회마저 새로운 갈등으로 몰아넣을 수 있기에 이에 대한 심도 높은 논의가 선행돼야 한다""고 말했다. 그는 ""제주도정은 시설관리공단 설치에 대한 좀 더 명확한 재정계획과 협의를 이끌어 달라""고...",http://www.headlinejeju.co.kr/news/articleView.html?idxno=404927
2019.12.25.,제주일보,"위기의 농업 '불안'…""농촌 현장서 변화·혁신 이끌어내야""","국제 외교, 정치, 제주도의 각종 갈등이 아니더라도 회복되지 못 하는 감귤 가격, 기대치에 훨씬 못 미치는 월동채소들의 가격 등등 도처에 우리의 안면근육을 부드럽게 해주어야 되는 요인들이 오히려 경색되게 만들고...",http://www.jejuilbo.net/news/articleView.html?idxno=136514
2019.12.25.,파이낸셜뉴스언론사,항공업계 구조조정 ‘칼바람’ ..대한항공 이미 희망퇴직 접수,"국내외 업체간 경쟁이 점차 심화되고 있는 가운데 한·일 갈등에 따른 노재팬(No Japan) 확산, 홍콩 시위 격화... 제주항공 품에 안긴 이스타항공 역시 재무구조 개선 작업이 본격화되면 구조조정이 불가피할 것이란...",http://www.fnnews.com/news/201912251738376121
2019.12.25.,전자신문,[신간]어른이 정치사 - 2030을 위한 한국 정치사,"부산정치파동, 제주도민 3만여 명이 희생된 제주 4·3사건 등을 담았다. 또 이역만리 밀림에서 한국과... 이 책은 헤쳐가야 할 수많은 갈등을 앞둔 한국 정치에 그 해결의 실마리를 제시할 것이다. ■저자 이동수 소개 1988년...",http://www.etnews.com/20191225000053
