날짜,출처,제목,본문 요약 ,URL
2018.09.05.,한라일보,제주이주민합창축제 '하모니 인 제주',이주민과 제주 원주민의 갈등을 합창음악을 통한 소통으로 풀어낸다는 취지를 담고 있다. 제주이주민합창축제에는 지난 5월 창단된 제주이주민합창단 '제주아트콰이어' 등 20여개 합창단이 무대에 오른다....,http://www.ihalla.com/read.php3?aid=1536134727606988036
2018.09.05.,제주신보,"""'비자림로 확장 갈등' 道 지켜만 봐""","환경훼손 논란이 일고 있는 비자림로 확장·포장 공사에 대해 원희룡 제주특별자치도지사가 ""굉장히 난감하다""는 입장을 드러냈다. 5일 열린 제364회 제주특별자치도의회 1차 정례회 3차 본회의 도정질문에서 고은실 의원...",http://www.jejunews.com/news/articleView.html?idxno=2121042
2018.09.05.,제민일보,"[제민포럼] 제2공항 건설지연, 누적되는 손해",건설지연으로 불확실성 부각 정부는 제주도의 미래 항공수요 예측에 따라 입지선정 절차를 거쳐 성산... 공론조사는 또 다른 갈등과 지연의 빌미가 될 우려가 있다. 지금 국토부에서 시행하고 있는 타당성 재조사 용역을 잘...,http://www.jemin.com/news/articleView.html?idxno=536968
2018.09.05.,제민일보,"국제자유도시 비전 도마…""생태평화도시로 전환해야""","5일 정의당 고은실 의원이 제주도의회 제364회 1차 정례회에서 도정질문을 하고 있다. 도의회 제364회 1차... 해서 갈등을 부추기고 급선회를 검토하기 보다는 조화될 수 있는 방안을 찾는 게 우선""이라고 강조했다. 이어...",http://www.jemin.com/news/articleView.html?idxno=537119
2018.09.05.,시사매거진,"소중한 미래 인적자원, 아동학대로부터 보호 우선돼야","제주 서귀포경찰서 대신파출소 순찰 2팀장 김문석 경위 (시사매거진245호=김문석 칼럼위원) '고준희 양 사건... 학대 원인은 부모들의 부부갈등에서 오는 폭력이 가장 크다. 피해 아동들은 폭행과 학대로 정신 장애, 우울...",http://www.sisamagazine.co.kr/news/articleView.html?idxno=143004
2018.09.05.,광주매일신문,"도철2호선, 공론화위 구성 원칙적 합의","인원은 갈등관리, 조사·통계, 법률, 시의원 등을 포함해 13명으로 검토됐지만, 이날 회의를 통해 시의원 2명을 뺀 11명으로 공론화위원회를 구성하자는 데 의견을 같이 했다. 또 신고리 5·6호기, 대입제도 개편, 제주...",http://www.kjdaily.com/read.php3?aid=1536144759447660001
2018.09.05.,제주일보,"[종합] 원 지사 ""스마트팜 혁신밸리 유치 중단 결론""","제주도의회가 이날 제364회 제1차 정례회 제3차 본회의를 열고 도정질문을 진행한 자리에서 원 지사는 녹지병원 개원 허가 여부와 관련한 논란과 갈등, 향후 공론조사 결과에 따른 대안과 책임 등을 묻는 고현수 의원...",http://www.jejuilbo.net/news/articleView.html?idxno=104301
2018.09.05.,데일리안,"[데일리안 오늘뉴스 종합] '세월호 유족 사찰' 소강원 전 기무사 참모장 구속, '쌍둥이 시험지 유출' 관련 숙명여고 압수수색 등","▲'임대료 갈등' 궁중족발 사장 징역 7년 구형 상가 임대료 인상과 이후 12번의 퇴거명령 불응 등 건물주... 농식품부 관계자는 ""바이러스 유전자가 검출된 돈육 가공품은 지난달 20일 인천공항과 26일 제주공항으로 각각...",http://www.dailian.co.kr/news/view/737536/?sc=naver
2018.09.05.,뉴시스,"박정열 경남도의원, 경남 항공산업 관련 집중 질의 눈길","지정, 제주노선 수요일 증편, 국제공항 승격 추진 등에 대해 질문했다. 박 의원은 먼저 ""항공국가산업단지와... 유치 갈등 중재에 나서 달라""고 압박했다. 김해신공항 확장 계획과 관련해서는 현재 야기되고 있는 안전...",http://www.newsis.com/view/?id=NISX20180905_0000410624&cID=10812&pID=10800
2018.09.05.,G1,2020년부터 무상교복시대 개막,"[브릿지] ""학교폭력 업무 지원 변호사는 제주에 이어, 강원도교육청이 전국에서 두번째로 도입하는... 부담과 갈등을 줄일 수 있는 요소가 있고요."" 이밖에도 강원 교육현장에 많은 변화가 예상됩니다. 도교육청은...",http://www.g1tv.co.kr/index.php?type=news820&page=1&nth=0&viewNum=191999
2018.09.06.,이데일리,[사설]부작용 속출 ‘태양광’ 보완책 마련해야,"수상태양광 설치를 둘러싸고 지역주민과의 갈등도 빈발하고 있다. 태양광의 무분별한 확대로 인한... 23일 제주, 29일 강원 철원과 충북 제천 등 8월 한 달에만 4곳의 태양광 부지에서 산사태가 일어났다. 산을 깎고 수십...",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406619337496
2018.09.06.,연합뉴스,[전국 주요 신문 톱뉴스](6일 조간),"건설경제 = ""업역 갈등의 불씨 더 키웠다"" ▲ 매일일보 = 20일 전후 '공공택지 개발계획' 발표…그린벨트... ▲ 제민일보 = 노지감귤 비상품 줄이기 '비상' ▲ 제주매일 = ""영리병원 불허시 손해배상소송 대비해야"" ▲ 제주신문...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20180906029100011&did=1195m
2018.09.06.,중부일보,2018년 9월 6일(목) 전국 주요 신문 톱뉴스,"건설경제 = ""업역 갈등의 불씨 더 키웠다"" ▲ 매일일보 = 20일 전후 '공공택지 개발계획' 발표…그린벨트... ▲ 제민일보 = 노지감귤 비상품 줄이기 '비상' ▲ 제주매일 = ""영리병원 불허시 손해배상소송 대비해야...",http://www.joongboo.com/news/articleView.html?idxno=1284752
2018.09.06.,제주의소리,“내 땅이야” 선 긋는 토지주들 제주 곳곳서 땅 분쟁,ⓒ제주의소리 [현장] 이호동 마을 안길 가로막힐 위기...과거 부정확한 측량에 권리행사 증가로 갈등 증가 일주도로에서 이호해수욕장으로 이어지는 제주시 이호동 현사마을에 들어서자 과거 한질(큰길)을 가로지르는...,http://www.jejusori.net/?mod=news&act=articleView&idxno=209571
2018.09.06.,헤드라인제주,"해군 ""제주국제관함식, 美항공모함 등 50여척 참가""","제주개최를 수용하기로 했으나, 강정마을회 해군기지 반대주민회와 제주도내 시민사회단체 등은 국제관함식 제주개최 반대를 천명하면서 큰 갈등이 또다시 우려되고 있다. 홍창빈 기자 headlinejeju@headlinejeju.co.kr",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344098
2018.09.06.,아시아뉴스통신,"박정열 경남도의원, 사천공항과 관련 도정질문 ‘눈길’","지정 ▶제주노선 수요일 증편 ▶동남아권 노선취항과 국제공항으로의 승격 등 사천공항과 관련한 질문으로... 간 갈등의 골을 해결해주길 요청했다. 아울러 김해신공항 확장 계획과 관련해, 현재 야기되고 있는...",http://www.anewsa.com/detail.php?number=1367513&thread=11r02
2018.09.06.,제주의소리,"제주 시민사회 ""예래단지 상고 몰상식, 토지 반환하라""","얼마나 더 토지주와 도민사회에 고통과 피해를 안겨줘야 만족할 수 있는 것인지 분노하지 않을 수 없다""면서 ""제주도와 JDC는 더 이상 혼란과 갈등을 부추기지 말고 판결을 즉각 수용하여 토지주들에게 땅을 되돌려 줘야...",http://www.jejusori.net/?mod=news&act=articleView&idxno=209595
2018.09.06.,헤드라인제주,[전문] 제주도의회 교육행정질문-더불어민주당 문경운 의원,제주에서 초중고교를 다닌 학생들이라는 자부심을 가지고 학교가 추억의 장소이자 마음의 고향이 될 정도의... 그런데 학교 안에서 학교폭력 문제로 인한 갈등과 반목의 중심에 학폭위가 있습니다. 학부모 위원의 비율이...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344108
2018.09.06.,뉴스1,"""예래단지 인허가 무효 판결 수용해 전면 재검토해야""","혼란과 갈등을 부추기지 말고 판결을 즉각 수용해야 한다""고 주장했다. 그러면서 ""이번 사태를 만든 당사자인 제주도와 JDC 그리고 국토교통부와 제주지역 국회의원, 제주도의회는 토지주와 도민사회에 분명한 사과와...",http://news1.kr/articles/?3419088
2018.09.06.,헤드라인제주,"""예래휴양형단지 무효판결 당연...토지 즉각 반환하라""","이들 단체는 ""제주도와 JDC는 더 이상 혼란과 갈등을 부추기지 말고 판결을 즉각 수용해 토지주들에게 땅을 되돌려 줘야 할 것""이라며 ""또한 이번 사태를 만든 당사자인 제주도와 JDC 그리고 국토부와 제주지역 국회의원...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344117
2018.09.06.,티티엘뉴스,"축제의 9월, 지역 축제만 18개",대립과 갈등의 현장이지만 역설적으로 소통과 공존의 가능성을 지닌 곳이다. 모든 무장을 해제한 채 마주... ▶제주밭담축제 기간: 2018. 9. 15~9. 16 위치: 제주특별자치도 제주시 구좌읍 월정리 1400-14 장소: 제주...,http://www.ttlnews.com/article/KOREA/4118
2018.09.06.,뉴시스,"광주시의원, 도시철도 2호선 '공론화 무용론' 시사","공론화처럼 갈등과 대립이 첨예해지고 지역사회 분열과 혼란이 더욱 심화될 수 있다""고 공론화의 덫에... 또 신고리 5·6호기, 대입제도 개편, 제주 영리병원, 부산BRT 공론화 위원 리스트를 비교 검토하는 등 공론화위원...",http://www.newsis.com/view/?id=NISX20180906_0000411202&cID=10809&pID=10800
2018.09.06.,헤드라인제주,"부공남 의원 ""교육의원 제도, 존치하고 개선방안 찾아야""","무모한 갈등만 할 수 있다고 5분발언 한 것""이라며 개선안을 교육청이 주가 돼 만들 의향은 없는지 물었다. 이 교육감은 ""법개정 관련 제안권이 제주도에 있어서 (직접 개선하지는 못하고)관심을 갖겠다""면서 ""의회에서 잘...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344127
2018.09.06.,헤드라인제주,제주 국제관함식에 '욱일기' 단 日 군함 참가 논란,등이 국제관함식 제주개최 반대를 천명한 바 있다. 이러한 상황에서 촉발된 '욱일기' 문제가 갈등을 확대해 강정주민들에게 더 큰 고통을 주는 것은 아닌지 우려가 되고 있다. 신동원 기자 headlinejeju@headlinejeju.co.kr,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344135
2018.09.06.,국제뉴스,"양윤경 시장, 현장 목소리 귀담아 듣기...본격 소통행보",(제주=국제뉴스) 고나연 기자 = 양윤경 서귀포시장이 17개 읍면동을 방문해 시민과의 대화를 추진하는 등... 관광미항건설로 갈등을 빚고 있는 강정마을을 방문했다. 이어 10일부터 19일까지 관내 17개 읍면동을 순회 방문해...,http://www.gukjenews.com/news/articleView.html?idxno=987227
2018.09.06.,파이낸셜뉴스,"미 항모 '로널드 레이건'호, 제주 국제관함식에 온다",주민들과 제주도 사회에 아픔과 부담을 드린 점에 대해 안타깝게 생각한다”며 “이번 관함식을 성공적으로 개최함으로써 그동안의 갈등을 딛고 민군이 화합과 상생으로 나아가는 전기가 되도록 최선을 다하겠다”...,http://www.fnnews.com/news/201809061420075817
2018.09.06.,조세일보,"[인사분석] 국세청 170명 사무관 승진…개납과 '지고', 젊은 인재 '뜨고'",저 멀리 제주도에 위치해 있는 국세공무원교육원와 국세상담센터에서는 각각 2명의 승진자가 배출됐다.... 내부의 갈등요인으로 작용해 왔다. 이번 인사에서는 대구국세청 승진자 6명 중 4명이 조사국에서 배출됐고...,http://www.joseilbo.com/news/news_read.php?uid=360344&class=7&grp=
2018.09.06.,파이낸셜뉴스,"양윤경 서귀포시장, '주민참여행정' 온라인 소통 강화",지난달 21일 취임직후 서귀포시 최대 현안인 제2공항 예정지인 성산읍 7개 마을과 민군복합형관광미항(제주해군기지) 건설로 갈등을 빚고 있는 강정마을 방문에 이은 후속 행보다. 양 시장은 이번 읍·면·동 소통 행보를...,http://www.fnnews.com/news/201809061534568753
2018.09.06.,제주도민일보,"""삭발식까지…"" 함덕 벽돌공장 반발 심화",함덕 벽돌공장 공사를 둘러싼 주민 반발이 삭발식까지 등장하는 등 갈등의 골이 깊어지고 있다.... 지난달 27일 도의회 도민의방 기자회견 및 제주시청 앞 집회를 통해 공사 백지화를 촉구했던 상황. 이어 공사현장에서...,http://www.jejudomin.co.kr/news/articleView.html?idxno=105159
2018.09.06.,제주신보,고교 무상급식 재원 '갈등의 골' 풀릴까,"도교육청의 일방적인 예산 분담 요구에 제주도가 강한 유감 입장을 내비치면서 갈등의 골이 깊어지자 이석문 교육감이 ""도와 적극 소통하겠다""며 진화에 나서 내년도 무상급식 예산 편성이 순조롭게 전개될 지 주목되고...",http://www.jejunews.com/news/articleView.html?idxno=2121134
2018.09.06.,제민일보,제주 푸드트럭 놓고 주민-업주 '마찰' 조짐,푸드트럭 활성화에 대한 목소리가 거세지고 있지만 정작 현장에서는 주민 간의 갈등만 키우면서 행정이 '강 건너 불구경'하는 것이 아니냐는 지적이 제기되고 있다. 제주경찰에 따르면 지난 4일 제주시 한림읍...,http://www.jemin.com/news/articleView.html?idxno=537339
2018.09.06.,제주매일,"""마을기반 융합관광 수요주도형으로 전환해야""",제주도관광협회는 6일 제주칼호텔에서 ‘제주지역 융복합관광 활성화방안 모색’을 주제로 제16차... 주민의 갈등 조정 등의 통합적 역할을 수행해 나가야 한다는 것이다. 이와 함께 그는 융복합 관광산업 모델로는 우선...,http://www.jejumaeil.net/news/articleView.html?idxno=184202
2018.09.06.,제주매일,'임금체불 불만' 동포 살해한 중국인 징역 20년 선고,제주지방법원 제2형사부(제갈창 부장판사)는 6일 살인과 폭력행위 등 처벌에 관한 법률위반(공동공갈) 등의... 재판부는 이날 오후 중국인 불법취업 브로커들 간 수수료 갈등으로 살인을 저지른 중국인 리모(29)씨 등에...,http://www.jejumaeil.net/news/articleView.html?idxno=184200
2018.09.06.,제민일보,[무공침] 행정시장 역량 시험대,"○…고희범 제주시장과 양윤경 서귀포시장이 취임 이후 첫 읍ㆍ면ㆍ동 방문을 통해 주민과의 대화에... 주변에서는 ""최근 비자림로 확장과 콘크리트 블록공장 신축 반발 등 지역갈등이 곳곳에서 생겨나고 있다""며 ""이번...",http://www.jemin.com/news/articleView.html?idxno=537349
2018.09.06.,제주신보,"""예래휴양형주거단지 상고 계획 철회하라""","그러면서 ""제주도는 더 이상 혼란과 갈등을 부추기지 말고 판결을 즉각 수용해 토지주들에게 땅을 되돌려줘야 할 것""이라며 ""잘못된 행정행위를 감싸기 위해 만들어진 유원지특례항과 이번 사태의 근본적 원인으로 꼽히는...",http://www.jejunews.com/news/articleView.html?idxno=2121138
2018.09.06.,시사제주,"[전문] 문경운 의원, 첫 교육행정질문...""기간제 교사 처우 개선""",제주에서 초중고교를 다닌 학생들이라는 자부심을 가지고 학교가 추억의 장소이자 마음의 고향이 될 정도의... 그런데 학교 안에서 학교폭력 문제로 인한 갈등과 반목의 중심에 학폭위가 있습니다. 학부모 위원의 비율이...,http://www.sisajeju.com/news/articleView.html?idxno=302576
2018.09.06.,제주의소리,"일방통행로 갈등 '학교 부지'로 해소?...교육감 ""절대불가""",▲ 제364회 제주도의회 제1차 정례회 교육행정질문에서 답변을 하고 있는 이석문 제주도교육감. &copy제주의소리 제364회 제주도의회 제1차 정례회 교육행정질문에서 답변을 하고 있는 이석문 제주도교육감. ⓒ제주의소리...,http://www.jejusori.net/?mod=news&act=articleView&idxno=209633
2018.09.06.,제주매일,"""제주도·JDC 예례단지 인허가처분 상고 포기해야""","서귀포시 예래휴양형주거단지 조성 사업과 관련된 각종 인허가 절차에 대해 법원이 1심에 이어 항소심에서도 무효 판결이 내려지자 제주시민사회단체연대회의는 ""제주도와 JDC는 더 이상 혼란과 갈등을 부추기지 말고...",http://www.jejumaeil.net/news/articleView.html?idxno=184211
2018.09.06.,BBS,"박정명 여순사건 70주년 기념사업시민추진위원장 ""갈등 청산하고 특별법 제정에 힘 모을터""",이제는 용서와 화합으로 여순사건 70년의 갈등을 청산하고 희생당한 분들의 한을 풀고 마음을 모아... 여순사건은 1948년 10월 19일 여수 주둔 국방경비대 제14연대 소속 군인들이 제주 4ㆍ3 사건 진압 명령을 거부하면서...,http://news.bbsi.co.kr/news/articleView.html?idxno=897459
2018.09.07.,한라일보,[이은희의 현장시선] 성평등·평화도시 제주 그리고 성평등정책관,그동안 여성들의 당연한 주장이 남녀 간의 갈등으로 비쳐졌던 것은 우리 사회의 구조적 시스템의 문제로... 제주지역의 독립적인 여성정책연구기관인 제주여성가족연구원 또한 이러한 지역사회의 지속적인 요구에 의해...,http://www.ihalla.com/read.php3?aid=1536246000607149099
2018.09.07.,조선일보,그의 마지막 1년은 '피 흘리는 소'처럼 아프고 아팠다,"화가 이중섭(1916~1956) 기일인 6일, 그가 살던 제주에 산발적으로 비가 내렸다. 그리고 이날 서귀포 KAL호텔에서... 연민과 갈등 구조를 드러내 이중섭 예술 세계의 모티프를 이해하는 데 매우 중요한 텍스트""라고 했다. 40여...",http://news.chosun.com/site/data/html_dir/2018/09/07/2018090700126.html?utm_source=naver&utm_medium=original&utm_campaign=news
2018.09.07.,서울신문,[2030 세대] 기후변화는 어떻게 난민을 만들까/임명묵 서울대 아시아언어문명학부 3학년,"부족한 자원을 두고 종파, 부족 간의 갈등이 격해졌다. 농촌에서 감당 불가능해진 유휴 인구들은 도시로... 그런 점에서는 이번 여름에 한국을 달구었던 더위와 제주도의 예멘 난민들은 서로 무관하지 않은 것이다. 그렇기...",http://www.seoul.co.kr/news/newsView.php?id=20180907029002&wlog_tag3=naver
2018.09.07.,뉴시스언론사,[혐오를 혐오한다①]맘충·틀딱충·한남충…끝없이 피어나는 '악의 꽃',"세대 갈등에 따라 특정 연령층을 겨냥한 단어들도 끊임없이 생성된다. '급식충', '틀딱충', '개저씨' 등이 그... 최근에는 제주도로 예멘 난민 500여명이 들어와 논란이 되자 어김없이 혐오 표현이 새로 등장했다. '난민충...",http://www.newsis.com/view/?id=NISX20180906_0000411050&cID=10201&pID=10200
2018.09.07.,노컷뉴스,"원희룡 제주지사, 언론인 기용 역대 최다","우근민 도정 특보 언론인 K씨 소통혁신정책관 내정설 [제주CBS 류도성 아나운서]고재일 시사칼럼니스트... 공약 관리와 도민 갈등 관리, 청렴감찰 기능까지 있어 사실상 도정의 컨트롤 타워라고 볼 수도 있습니다....",http://www.nocutnews.co.kr/news/5027991
2018.09.07.,BBS,"강창일 ""평양 남북정상회담, 북-미 교착 해소 결정적 역할할 것...제주BBS, 가장 모범적으로 성공할 지방사""","□ 출연 : 강창일 더불어민주당 의원 (제주시 갑, 4선) □ 진행 : 전영신 기자 ▷전영신: 앞서... 그런 의미에서 얘기해야되지 무슨 이것이 갈등처럼 비춰지는 것 좋지가 않고요. ▷전영신: 그리고 또 이 얘기도 좀 질문을...",http://news.bbsi.co.kr/news/articleView.html?idxno=897473
2018.09.07.,국제뉴스,"홍명환, ""이석문 일방통행식 교육행정-영유야 무상급식"" 문제제기","일문일답 질의하는 홍명환(사진 왼쪽) 제주도의원과 이에 답하는 이석문(사진 오른쪽)제주도교육감. (제주... 그런데 학교 안에서 학교폭력 문제로 인한 갈등과 반목의 중심에 학폭위가 있다""며 ""비전문가인 학폭위...",http://www.gukjenews.com/news/articleView.html?idxno=987641
2018.09.07.,여성조선,이기적인 엄마? 채시라,"가족과의 갈등, 결혼과 임신으로 나를 내려놓게 되는 현실 등을 풀어내는 이야기를 담았다. ‘마더’, 성장의... 얼마 전 제주도에 갔는데, 어머니들에게 ＜서울의 달＞을 잘 보고 있다는 이야기를 들었다. 한참을 웃었다....",http://woman.chosun.com/client/news/viw.asp?cate=C01&mcate=M1002&nNewsNumb=20180860729
2018.09.07.,한라일보,서귀포서 성산일출축제 2년만에 열린다,제주의 대표적인 해맞이 축제인 '제26회 성산일출축제'가 오는 12월 30일부터 내년 1월 1일까지 사흘간... 특히 이번 축제는 성산읍의 지역 갈등을 해소하기 위해 14개 마을 주민들의 화합의 장을 마련하자는 취지에서...,http://www.ihalla.com/read.php3?aid=1536282782607177048
2018.09.07.,뉴스제주,"'성산일출, 새 시대의 서막' 제26회 성산일출축제 개최","제주 새해맞이 축제의 효시인 성산일출축제 위원회 정기총회를 개최하고 세부 기본계획을 확정했다.... 특히, 제26회 성산일출축제는 성산읍의 지역 갈등을 해소하기 위한 14개 마을 주민들의 화합의 장을 마련을 위한...",http://www.newsjeju.net/news/articleView.html?idxno=318827
2018.09.07.,시사제주,"'성산일출, 새 시대의 서막' 제26회 성산일출축제 개최 확정",제주 새해맞이 축제의 효시인 성산일출축제 위원회 정기총회를 개최하고 세부 기본계획을 확정했다고... 특히 제26회 성산일출축제는 성산읍의 지역 갈등을 해소하기 위한 14개 마을 주민들의 화합의 장을 마련을 위한...,http://www.sisajeju.com/news/articleView.html?idxno=302588
2018.09.07.,부안독립신문,'굴러온 돌'과 '박힌 돌',"대표적인 것이 서울에 관한 속담으로, ""모로 가도 서울만 가면된다""거나 ""말은 제주도로 사람은 서울로... 그래서 ""굴러온 돌""과 ""박힌 돌"" 간의 갈등은 현대사회에서도 끊이지 않고 있다. 초중등학교 전학생들에 대한 집단...",http://www.ibuan.com/news/articleView.html?idxno=22907
2018.09.07.,뉴데일리,"'플라이강원·에어로케이' 날 수 있을까… 국토부, LCC 면허기준 더 강화","일본은 섬나라 특성상 섬 간 내륙노선 비중도 작지 않지만, 우리나라는 김포~제주노선이 사실상 유일하게... 문제를 제기할 수 있고 자칫 지역갈등으로 비화할 수 있다는 점도 신규 면허 발급에 부정적이라는 의견이다. -",http://biz.newdaily.co.kr/site/data/html/2018/09/07/2018090700114.html
2018.09.07.,한국기독공보,"""복지 시설엔 '가치지향적' 리더가 필요하다""","한국장로교복지재단(대표이사:민경설 사무총장:정신천)은 지난 6~7일 제주 호텔샬롬에서 2018년도 법인 차세대... 통해 갈등을 다뤄야 한다""며 조직 내 신뢰와 존중을 강조한 후, ""리더십은 지위가 아니라 활동에 대한 것이고...",http://www.pckworld.com/article.php?aid=7808073457
2018.09.07.,제주의소리,"원희룡, 시민복지타운 행복주택도 '폐기'할까?",이번 도정질문 과정에서 원 지사는 논란이나 갈등이 제기됐던 제주공항 주변지역 개발구상안(웰컴시티)와 스마트팜 밸리 조성사업의 폐기를 선언한 바 있다. 시청사 부지 활용에 대한 공론화 방침 언급은 다른 용도로...,http://www.jejusori.net/?mod=news&act=articleView&idxno=209662
2018.09.08.,조선일보,"[Why] 캠퍼스엔 잡초, 거리엔 노인… 최하위 대학촌의 미래인가","신경대, 부산장신대, 한려대, 제주국제대 등으로 경기도, 전라도, 부산광역시, 제주도 등 전국 각지에 분포된... 우여곡절 끝에 서남대 의대생들의 편입이 허가됐지만, 갈등의 소지는 남아 있다. 서남대 의대생이었던 B(22)...",http://news.chosun.com/site/data/html_dir/2018/09/07/2018090701659.html?utm_source=naver&utm_medium=original&utm_campaign=news
2018.09.08.,한국경제TV,"홍준표 ""또다시 갈등의 대한민국으로 들어간다""","홍 전 대표는 ""또다시 갈등의 대한민국으로 들어간다. 내 나라가 부국강병한 나라가 되고 선진강국이... 0%), 원희룡 제주지사(5.8%) 순으로 나타났다. 보수층을 대상으로 한 조사(487명·표본오차 ±4.4%p)에서는 황 전...",http://news.wowtv.co.kr/NewsCenter/News/Read?articleId=A201809080040&t=NN
2018.09.08.,아시아타임즈,추락하는 문재인 지지율...황교안-홍준표 정계 복귀 빨라질까?,"홍 전 대표는 이달 8일 자신의 페이스북을 통해 ""또다시 갈등의 대한민국으로 들어 간다""며 ""내 나라가... 3%), 원희룡 제주도지사(4.7%), 손학규 바른미래당 대표(2.9%), 김병준 한국당 비대위원장(0.9%) 순으로 집계됐다. '기타...",http://www.asiatime.co.kr/news/articleView.html?idxno=198553
2018.09.08.,헤드라인제주,제주혼듸독립영화제 13일 개막...월정리-원도심 동시 개최,이 중 는 제주를 배경으로 한 신작들로 전국의 작품들과 치열한 경쟁을 벌인다. 초청작으로는 4.3 유족들의 한을 춤으로 위로하는 이 메가박스에서 상영된다. 작은 마을의 이장선거를 둘러싼 갈등과 소통의 과정을...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=344284
2018.09.09.,뉴데일리,"성공한 강대국, '다문화 국가' 아니라 '다인종 국가'","간의 갈등과 충돌, 타협과 융화는 지금도 이어지고 있다. 독립 선언 이후 242년 동안 미국이 한 나라로 뭉치는... 현재 적지 않은 한국 국민들이 ‘다문화 정책’에 반발하는 이유는 제주 난민이나 외국인 유학생뿐만...",http://www.newdaily.co.kr/site/data/html/2018/09/06/2018090600182.html
2018.09.09.,국민일보,"NCCK, 12일 ‘난민과 함께 사는 세상’ 토론회 개최",지난 6월 29일 제주시 제주이주민센터에서 국가인권위원회의 인권 상담을 줄지어 기다리는 예멘 난민... 전쟁 분쟁 인종 종교 민족 갈등 등으로 박해받는 자인 난민을 보호한다. 유엔기구 가운데 최초로...,http://news.kmib.co.kr/article/view.asp?arcid=0012669563&code=61221111&cp=nv
2018.09.09.,제주신보,제26회 성산일출축제 12월 30일 개막,제주의 대표적인 해맞이 축제인 '제26회 성산일출축제'가 2년 만에 다시 열린다. 성산일출축제위원회... 특히 이번 축제는 지역 갈등을 해소하기 위해 성산읍 14개 마을 주민들의 화합의 장을 위한 '성산읍민의 날'도...,http://www.jejunews.com/news/articleView.html?idxno=2121221
2018.09.09.,전남일보,남북 두 체제 갈등이 불러일으킨 모순,"'제주 강정마을' '진도 팽목항' '서울 광화문 광장' '평택 대추리' '화성 매향리 농섬' 전국 곳곳 노동자들의... 사회 갈등 최전선 현장을 포착하고 고발하는 작업을 해왔는데 특히 '분단의 오작동', 즉 남북한 두 체제의...",http://www.jnilbo.com/read.php3?aid=1536478079558930181
2018.09.09.,제주의소리,녹지국제병원 운명 '좌우' 제주도민참여단 활동 본격,"이들은 개인적인 찬-반 의견 제시에 그치지 않고, 향후 머리를 맞대 이후 생겨날 갈등해소 방안까지 도출할 예정이다. 도민참여단은 지난달 15일부터 22일까지 진행된 제주도민 3000명 대상 1차 여론조사 결과 비율(찬성...",http://www.jejusori.net/?mod=news&act=articleView&idxno=209685
2018.09.09.,세계일보언론사,직접 민주주의 vs 여론몰이 악용…'양날의 칼' 된 국민청원 [심층기획],청와대가 원론적 수준에서 내놓은 답변이 사회적 갈등을 증폭시킨 사례도 있다. 같은 달 ‘난민 수용 반대’ 청원에는 최다인 71만여명이 참여했다. 당시 제주도에 예멘인 500여명이 들어와 난민신청을 하면서 사회적으로...,http://www.segye.com/content/html/2018/09/09/20180909002693.html?OutUrl=naver
2018.09.09.,제주일보,제2공항 타당성 재조사 이번 주 분수령,반발로 갈등이 불거질 조짐을 보이고 있다. 검토위 구성은 반대 측이 공론조사를 실시할 것을 요구하면서 늦어지고 있다. 9일 제주특별자치도와 국토교통부 등에 따르면 제2공항 사전 타당성 재조사 용역을 맡은...,http://www.jejuilbo.net/news/articleView.html?idxno=104495
2018.09.09.,경인일보,'대도시권 광역교통위원회' 내년 2월 출범,"이에 따라 정부는 인천을 포함한 14개 시·도(전북, 제주, 강원 등 3곳은 제외)와 국토부 등으로 구성된 대도시권광역교통위원회를 만들어 도시 간 광역교통 갈등 문제를 해결하기로 했다. 국토부 산하 위원회인...",http://www.kyeongin.com/main/view.php?key=20180909010003019
2018.09.10.,인천일보,[썰물밀물] '처 삼촌 묘 벌초하듯',"제주도가 유독 벌초에 엄격하다. '추석 전에 벌초하지 않으면 조상이 덤불을 쓰고 명절 먹으러 온다'는... ▶1990년대까지만도 벌초 갈등이랄 게 없었다. 고향을 지키는 어른들이 아직 정정하던 시절. ""내려올 것 없다. 벌써...",http://www.incheonilbo.com/news/articleView.html?idxno=903936
2018.09.10.,제주의소리,생태적 상상력이 깨어날 '느낌의 0도',"&copy제주의소리 [BOOK世通, 제주 읽기] (106) 박혜영, 《느낌의 0도》, 돌베개, 2018. 박혜영, 《느낌의 0도》... 노동자와 갈등의 관계를 낳고……. ‘노동 해방’의 가치가 진정으로 무엇인지를 근원적으로 숙고하도록 한다....",http://www.jejusori.net/?mod=news&act=articleView&idxno=209693
